trade_date,timestamp,day_of_week,hour,session_type,level_type,level_price,entry_price,touch_count,approach,direction,confluences,confluence_count,outcome,ticks,mae,bars_held
2025-08-14,2025-08-14 20:21:00-04:00,Thursday,20,previous_day,poc,6488.75,6488.75,2,bearish,long,none,0,win,60,2.0,17
2025-08-14,2025-08-14 20:21:00-04:00,Thursday,20,previous_day,poc,6488.75,6488.75,2,bearish,short,none,0,loss,-16,16.0,16
2025-08-14,2025-08-14 20:38:00-04:00,Thursday,20,previous_day,vah,6493.5,6493.5,6,bullish,long,none,0,win,60,0.0,1
2025-08-14,2025-08-14 20:38:00-04:00,Thursday,20,previous_day,vah,6493.5,6493.5,6,bullish,short,none,0,loss,-16,16.0,1
2025-08-14,2025-08-14 20:47:00-04:00,Thursday,20,previous_day,vah,6493.5,6493.5,7,bearish,long,none,0,win,60,6.0,22
2025-08-14,2025-08-14 20:47:00-04:00,Thursday,20,previous_day,vah,6493.5,6493.5,7,bearish,short,none,0,loss,-16,16.0,22
2025-08-14,2025-08-14 21:03:00-04:00,Thursday,21,previous_day,vah,6493.5,6493.5,8,bullish,long,none,0,win,60,1.0,6
2025-08-14,2025-08-14 21:03:00-04:00,Thursday,21,previous_day,vah,6493.5,6493.5,8,bullish,short,none,0,loss,-16,16.0,6
2025-08-14,2025-08-14 21:12:00-04:00,Thursday,21,previous_day,vah,6493.5,6493.5,9,bearish,long,none,0,win,60,3.0,10
2025-08-14,2025-08-14 21:12:00-04:00,Thursday,21,previous_day,vah,6493.5,6493.5,9,bearish,short,none,0,loss,-16,16.0,10
2025-08-18,2025-08-18 18:41:00-04:00,Monday,18,previous_week,poc,6471.5,6471.5,1,bearish,long,previous_overnight_vah,1,win,60,5.0,72
2025-08-18,2025-08-18 18:41:00-04:00,Monday,18,previous_week,poc,6471.5,6471.5,1,bearish,short,previous_overnight_vah,1,loss,-16,16.0,72
2025-08-18,2025-08-18 19:32:00-04:00,Monday,19,previous_week,poc,6471.5,6471.5,2,bearish,long,previous_overnight_vah,1,win,60,5.0,22
2025-08-18,2025-08-18 19:32:00-04:00,Monday,19,previous_week,poc,6471.5,6471.5,2,bearish,short,previous_overnight_vah,1,loss,-16,16.0,22
2025-08-18,2025-08-18 19:33:00-04:00,Monday,19,previous_overnight,vah,6470.75,6470.75,1,bearish,long,previous_week_poc,1,win,60,2.0,21
2025-08-18,2025-08-18 19:33:00-04:00,Monday,19,previous_overnight,vah,6470.75,6470.75,1,bearish,short,previous_week_poc,1,loss,-16,16.0,21
2025-08-18,2025-08-18 19:42:00-04:00,Monday,19,previous_week,poc,6471.5,6471.5,3,bullish,long,previous_overnight_vah,1,win,60,3.0,12
2025-08-18,2025-08-18 19:42:00-04:00,Monday,19,previous_week,poc,6471.5,6471.5,3,bullish,short,previous_overnight_vah,1,loss,-16,16.0,12
2025-08-18,2025-08-18 19:44:00-04:00,Monday,19,previous_overnight,vah,6470.75,6470.75,2,bearish,long,previous_week_poc,1,win,60,0.0,10
2025-08-18,2025-08-18 19:44:00-04:00,Monday,19,previous_overnight,vah,6470.75,6470.75,2,bearish,short,previous_week_poc,1,loss,-16,16.0,10
2025-08-18,2025-08-18 19:59:00-04:00,Monday,19,previous_week,poc,6471.5,6471.5,4,bearish,long,previous_overnight_vah,1,win,60,5.0,2
2025-08-18,2025-08-18 19:59:00-04:00,Monday,19,previous_week,poc,6471.5,6471.5,4,bearish,short,previous_overnight_vah,1,loss,-16,16.0,2
2025-08-18,2025-08-18 20:00:00-04:00,Monday,20,previous_overnight,vah,6470.75,6470.75,3,bearish,long,previous_week_poc,1,win,60,0.0,1
2025-08-18,2025-08-18 20:00:00-04:00,Monday,20,previous_overnight,vah,6470.75,6470.75,3,bearish,short,previous_week_poc,1,loss,-16,16.0,1
2025-08-18,2025-08-18 20:02:00-04:00,Monday,20,previous_day,vah,6469.0,6469.0,1,bullish,long,previous_day_poc,1,loss,-16,16.0,28
2025-08-18,2025-08-18 20:02:00-04:00,Monday,20,previous_day,vah,6469.0,6469.0,1,bullish,short,previous_day_poc,1,loss,-16,16.0,31
2025-08-18,2025-08-18 20:16:00-04:00,Monday,20,previous_overnight,vah,6470.75,6470.75,4,neutral,long,previous_week_poc,1,loss,-16,16.0,11
2025-08-18,2025-08-18 20:16:00-04:00,Monday,20,previous_overnight,vah,6470.75,6470.75,4,neutral,short,previous_week_poc,1,loss,-16,16.0,17
2025-08-18,2025-08-18 20:22:00-04:00,Monday,20,previous_day,vah,6469.0,6469.0,2,bearish,long,previous_day_poc,1,loss,-16,16.0,8
2025-08-18,2025-08-18 20:22:00-04:00,Monday,20,previous_day,vah,6469.0,6469.0,2,bearish,short,previous_day_poc,1,loss,-16,16.0,11
2025-08-18,2025-08-18 20:25:00-04:00,Monday,20,previous_day,poc,6468.75,6468.75,1,bearish,long,previous_day_vah,1,loss,-16,16.0,5
2025-08-18,2025-08-18 20:25:00-04:00,Monday,20,previous_day,poc,6468.75,6468.75,1,bearish,short,previous_day_vah,1,loss,-16,16.0,8
2025-08-18,2025-08-18 20:30:00-04:00,Monday,20,previous_overnight,poc,6464.5,6464.5,1,bearish,long,none,0,win,60,0.0,3
2025-08-18,2025-08-18 20:30:00-04:00,Monday,20,previous_overnight,poc,6464.5,6464.5,1,bearish,short,none,0,loss,-16,16.0,3
2025-08-18,2025-08-18 20:38:00-04:00,Monday,20,previous_overnight,poc,6464.5,6464.5,2,neutral,long,none,0,win,60,10.0,68
2025-08-18,2025-08-18 20:38:00-04:00,Monday,20,previous_overnight,poc,6464.5,6464.5,2,neutral,short,none,0,loss,-16,16.0,26
2025-08-18,2025-08-18 21:06:00-04:00,Monday,21,previous_day,poc,6468.75,6468.75,2,bullish,long,previous_day_vah,1,loss,-16,16.0,25
2025-08-18,2025-08-18 21:06:00-04:00,Monday,21,previous_day,poc,6468.75,6468.75,2,bullish,short,previous_day_vah,1,loss,-16,16.0,40
2025-08-18,2025-08-18 21:07:00-04:00,Monday,21,previous_day,vah,6469.0,6469.0,3,neutral,long,previous_day_poc,1,loss,-16,16.0,24
2025-08-18,2025-08-18 21:07:00-04:00,Monday,21,previous_day,vah,6469.0,6469.0,3,neutral,short,previous_day_poc,1,loss,-16,16.0,39
2025-08-18,2025-08-18 21:32:00-04:00,Monday,21,previous_overnight,poc,6464.5,6464.5,3,bearish,long,none,0,win,60,1.0,14
2025-08-18,2025-08-18 21:32:00-04:00,Monday,21,previous_overnight,poc,6464.5,6464.5,3,bearish,short,none,0,loss,-16,16.0,14
2025-08-18,2025-08-18 21:52:00-04:00,Monday,21,previous_overnight,poc,6464.5,6464.5,4,bearish,long,none,0,win,60,5.0,9
2025-08-18,2025-08-18 21:52:00-04:00,Monday,21,previous_overnight,poc,6464.5,6464.5,4,bearish,short,none,0,loss,-16,16.0,9
2025-08-19,2025-08-19 18:30:00-04:00,Tuesday,18,previous_day,val,6431.0,6431.0,1,bullish,long,none,0,win,60,0.0,34
2025-08-19,2025-08-19 18:30:00-04:00,Tuesday,18,previous_day,val,6431.0,6431.0,1,bullish,short,none,0,loss,-16,16.0,34
2025-08-19,2025-08-19 18:32:00-04:00,Tuesday,18,previous_day,poc,6432.75,6432.75,1,bullish,long,none,0,win,60,5.0,32
2025-08-19,2025-08-19 18:32:00-04:00,Tuesday,18,previous_day,poc,6432.75,6432.75,1,bullish,short,none,0,loss,-16,16.0,32
2025-08-19,2025-08-19 18:44:00-04:00,Tuesday,18,previous_day,poc,6432.75,6432.75,2,neutral,long,none,0,win,60,5.0,20
2025-08-19,2025-08-19 18:44:00-04:00,Tuesday,18,previous_day,poc,6432.75,6432.75,2,neutral,short,none,0,loss,-16,16.0,20
2025-08-19,2025-08-19 18:58:00-04:00,Tuesday,18,previous_day,poc,6432.75,6432.75,3,bearish,long,none,0,win,60,4.0,6
2025-08-19,2025-08-19 18:58:00-04:00,Tuesday,18,previous_day,poc,6432.75,6432.75,3,bearish,short,none,0,loss,-16,16.0,6
2025-08-19,2025-08-19 19:09:00-04:00,Tuesday,19,previous_day,poc,6432.75,6432.75,4,bearish,long,none,0,win,60,6.0,9
2025-08-19,2025-08-19 19:09:00-04:00,Tuesday,19,previous_day,poc,6432.75,6432.75,4,bearish,short,none,0,loss,-16,16.0,9
2025-08-19,2025-08-19 19:18:00-04:00,Tuesday,19,previous_day,val,6431.0,6431.0,2,bearish,long,none,0,loss,-16,16.0,5
2025-08-19,2025-08-19 19:18:00-04:00,Tuesday,19,previous_day,val,6431.0,6431.0,2,bearish,short,none,0,loss,-16,16.0,6
2025-08-20,2025-08-20 18:30:00-04:00,Wednesday,18,previous_day,poc,6413.75,6413.75,1,bullish,long,none,0,win,60,5.0,3
2025-08-20,2025-08-20 18:30:00-04:00,Wednesday,18,previous_day,poc,6413.75,6413.75,1,bullish,short,none,0,loss,-16,16.0,3
2025-08-20,2025-08-20 21:55:00-04:00,Wednesday,21,previous_day,poc,6413.75,6413.75,2,bearish,long,none,0,win,60,6.0,4
2025-08-20,2025-08-20 21:55:00-04:00,Wednesday,21,previous_day,poc,6413.75,6413.75,2,bearish,short,none,0,loss,-16,16.0,4
2025-08-21,2025-08-21 20:13:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,1,bearish,long,none,0,win,60,0.0,1
2025-08-21,2025-08-21 20:13:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,1,bearish,short,none,0,loss,-16,16.0,1
2025-08-21,2025-08-21 20:14:00-04:00,Thursday,20,previous_day,poc,6388.25,6388.25,1,bearish,long,none,0,win,60,12.0,2
2025-08-21,2025-08-21 20:14:00-04:00,Thursday,20,previous_day,poc,6388.25,6388.25,1,bearish,short,none,0,loss,-16,16.0,2
2025-08-21,2025-08-21 20:15:00-04:00,Thursday,20,previous_week,val,6441.0,6441.0,1,neutral,long,none,0,loss,-16,16.0,1
2025-08-21,2025-08-21 20:15:00-04:00,Thursday,20,previous_week,val,6441.0,6441.0,1,neutral,short,none,0,win,60,0.0,1
2025-08-21,2025-08-21 20:20:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,2,bullish,long,none,0,win,60,10.0,13
2025-08-21,2025-08-21 20:20:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,2,bullish,short,none,0,loss,-16,16.0,13
2025-08-21,2025-08-21 20:29:00-04:00,Thursday,20,previous_day,poc,6388.25,6388.25,2,bearish,long,none,0,win,60,0.0,4
2025-08-21,2025-08-21 20:29:00-04:00,Thursday,20,previous_day,poc,6388.25,6388.25,2,bearish,short,none,0,loss,-16,16.0,2
2025-08-21,2025-08-21 20:30:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,3,neutral,long,none,0,win,60,0.0,3
2025-08-21,2025-08-21 20:30:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,3,neutral,short,none,0,loss,-16,16.0,3
2025-08-21,2025-08-21 20:53:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,4,bearish,long,none,0,win,60,11.0,55
2025-08-21,2025-08-21 20:53:00-04:00,Thursday,20,previous_overnight,val,6390.75,6390.75,4,bearish,short,none,0,loss,-16,16.0,55
2025-08-21,2025-08-21 21:03:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,5,bearish,long,none,0,win,60,11.0,45
2025-08-21,2025-08-21 21:03:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,5,bearish,short,none,0,loss,-16,16.0,45
2025-08-21,2025-08-21 21:08:00-04:00,Thursday,21,previous_day,poc,6388.25,6388.25,3,bearish,long,none,0,win,60,1.0,40
2025-08-21,2025-08-21 21:08:00-04:00,Thursday,21,previous_day,poc,6388.25,6388.25,3,bearish,short,none,0,loss,-16,16.0,9
2025-08-21,2025-08-21 21:15:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,6,bullish,long,none,0,win,60,10.0,33
2025-08-21,2025-08-21 21:15:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,6,bullish,short,none,0,loss,-16,16.0,33
2025-08-21,2025-08-21 21:27:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,7,bullish,long,none,0,win,60,10.0,21
2025-08-21,2025-08-21 21:27:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,7,bullish,short,none,0,loss,-16,16.0,21
2025-08-21,2025-08-21 21:37:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,8,neutral,long,none,0,win,60,10.0,11
2025-08-21,2025-08-21 21:37:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,8,neutral,short,none,0,loss,-16,16.0,11
2025-08-21,2025-08-21 21:41:00-04:00,Thursday,21,previous_day,poc,6388.25,6388.25,4,bearish,long,none,0,win,60,0.0,7
2025-08-21,2025-08-21 21:41:00-04:00,Thursday,21,previous_day,poc,6388.25,6388.25,4,bearish,short,none,0,loss,-16,16.0,7
2025-08-21,2025-08-21 21:50:00-04:00,Thursday,21,previous_day,poc,6388.25,6388.25,5,neutral,long,none,0,win,60,0.0,3
2025-08-21,2025-08-21 21:50:00-04:00,Thursday,21,previous_day,poc,6388.25,6388.25,5,neutral,short,none,0,loss,-16,16.0,3
2025-08-21,2025-08-21 21:56:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,9,bullish,long,none,0,win,60,5.0,5
2025-08-21,2025-08-21 21:56:00-04:00,Thursday,21,previous_overnight,val,6390.75,6390.75,9,bullish,short,none,0,loss,-16,16.0,5
2025-08-25,2025-08-25 20:03:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,1,bearish,long,previous_day_val,1,win,60,0.0,1
2025-08-25,2025-08-25 20:03:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,1,bearish,short,previous_day_val,1,loss,-16,16.0,1
2025-08-25,2025-08-25 20:03:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,1,bearish,long,previous_day_poc,1,win,60,0.0,1
2025-08-25,2025-08-25 20:03:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,1,bearish,short,previous_day_poc,1,loss,-16,16.0,1
2025-08-25,2025-08-25 20:12:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,2,bearish,long,previous_day_val,1,win,60,0.0,4
2025-08-25,2025-08-25 20:12:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,2,bearish,short,previous_day_val,1,loss,-16,16.0,3
2025-08-25,2025-08-25 20:12:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,2,bearish,long,previous_day_poc,1,win,60,0.0,4
2025-08-25,2025-08-25 20:12:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,2,bearish,short,previous_day_poc,1,loss,-16,16.0,3
2025-08-25,2025-08-25 20:23:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,3,bearish,long,previous_day_val,1,win,60,0.0,1
2025-08-25,2025-08-25 20:23:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,3,bearish,short,previous_day_val,1,loss,-16,16.0,1
2025-08-25,2025-08-25 20:23:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,3,bearish,long,previous_day_poc,1,win,60,0.0,1
2025-08-25,2025-08-25 20:23:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,3,bearish,short,previous_day_poc,1,loss,-16,16.0,1
2025-08-25,2025-08-25 20:30:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,4,bullish,long,previous_day_val,1,loss,-16,16.0,1
2025-08-25,2025-08-25 20:30:00-04:00,Monday,20,previous_day,poc,6454.5,6454.5,4,bullish,short,previous_day_val,1,loss,-16,16.0,2
2025-08-25,2025-08-25 20:30:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,4,bullish,long,previous_day_poc,1,loss,-16,16.0,1
2025-08-25,2025-08-25 20:30:00-04:00,Monday,20,previous_day,val,6454.5,6454.5,4,bullish,short,previous_day_poc,1,loss,-16,16.0,2
2025-08-25,2025-08-25 20:40:00-04:00,Monday,20,previous_week,vah,6494.0,6494.0,1,bullish,long,none,0,loss,-16,16.0,1
2025-08-25,2025-08-25 20:40:00-04:00,Monday,20,previous_week,vah,6494.0,6494.0,1,bullish,short,none,0,win,60,0.0,1
2025-08-25,2025-08-25 20:50:00-04:00,Monday,20,previous_week,vah,6494.0,6494.0,2,bullish,long,none,0,loss,-16,16.0,1
2025-08-25,2025-08-25 20:50:00-04:00,Monday,20,previous_week,vah,6494.0,6494.0,2,bullish,short,none,0,win,60,0.0,1
2025-08-26,2025-08-26 20:01:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,1,bearish,long,none,0,win,60,0.0,2
2025-08-26,2025-08-26 20:01:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,1,bearish,short,none,0,loss,-16,16.0,2
2025-08-26,2025-08-26 20:08:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,2,bullish,long,none,0,win,60,0.0,1
2025-08-26,2025-08-26 20:08:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,2,bullish,short,none,0,loss,-16,16.0,1
2025-08-26,2025-08-26 20:15:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,3,neutral,long,none,0,win,60,1.0,3
2025-08-26,2025-08-26 20:15:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,3,neutral,short,none,0,loss,-16,16.0,3
2025-08-26,2025-08-26 20:24:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,4,neutral,long,none,0,win,60,1.0,3
2025-08-26,2025-08-26 20:24:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,4,neutral,short,none,0,loss,-16,16.0,3
2025-08-26,2025-08-26 20:33:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,5,neutral,long,none,0,win,60,3.0,4
2025-08-26,2025-08-26 20:33:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,5,neutral,short,none,0,loss,-16,16.0,4
2025-08-26,2025-08-26 20:51:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,6,bullish,long,none,0,win,60,0.0,1
2025-08-26,2025-08-26 20:51:00-04:00,Tuesday,20,previous_day,vah,6484.5,6484.5,6,bullish,short,none,0,loss,-16,16.0,1
2025-08-26,2025-08-26 20:58:00-04:00,Tuesday,20,previous_week,poc,6483.25,6483.25,1,neutral,long,none,0,win,60,0.0,5
2025-08-26,2025-08-26 20:58:00-04:00,Tuesday,20,previous_week,poc,6483.25,6483.25,1,neutral,short,none,0,loss,-16,16.0,5
2025-08-26,2025-08-26 21:00:00-04:00,Tuesday,21,previous_day,vah,6484.5,6484.5,7,bullish,long,none,0,win,60,2.0,3
2025-08-26,2025-08-26 21:00:00-04:00,Tuesday,21,previous_day,vah,6484.5,6484.5,7,bullish,short,none,0,loss,-16,16.0,3
2025-08-27,2025-08-27 18:31:00-04:00,Wednesday,18,previous_overnight,val,6477.75,6477.75,1,bullish,long,none,0,win,60,2.0,2
2025-08-27,2025-08-27 18:31:00-04:00,Wednesday,18,previous_overnight,val,6477.75,6477.75,1,bullish,short,none,0,loss,-16,16.0,2
2025-08-27,2025-08-27 18:36:00-04:00,Wednesday,18,previous_overnight,poc,6480.75,6480.75,1,bullish,long,none,0,win,60,9.0,11
2025-08-27,2025-08-27 18:36:00-04:00,Wednesday,18,previous_overnight,poc,6480.75,6480.75,1,bullish,short,none,0,loss,-16,16.0,11
2025-08-27,2025-08-27 18:47:00-04:00,Wednesday,18,previous_overnight,val,6477.75,6477.75,2,bearish,long,none,0,win,60,0.0,1
2025-08-27,2025-08-27 18:47:00-04:00,Wednesday,18,previous_overnight,val,6477.75,6477.75,2,bearish,short,none,0,loss,-16,16.0,1
2025-08-27,2025-08-27 18:58:00-04:00,Wednesday,18,previous_overnight,val,6477.75,6477.75,3,bearish,long,none,0,win,60,9.0,5
2025-08-27,2025-08-27 18:58:00-04:00,Wednesday,18,previous_overnight,val,6477.75,6477.75,3,bearish,short,none,0,loss,-16,16.0,5
2025-08-27,2025-08-27 19:07:00-04:00,Wednesday,19,previous_overnight,val,6477.75,6477.75,4,bearish,long,none,0,win,60,8.0,15
2025-08-27,2025-08-27 19:07:00-04:00,Wednesday,19,previous_overnight,val,6477.75,6477.75,4,bearish,short,none,0,loss,-16,16.0,15
2025-08-27,2025-08-27 19:33:00-04:00,Wednesday,19,previous_overnight,val,6477.75,6477.75,5,bearish,long,none,0,win,60,9.0,13
2025-08-27,2025-08-27 19:33:00-04:00,Wednesday,19,previous_overnight,val,6477.75,6477.75,5,bearish,short,none,0,loss,-16,16.0,13
2025-08-27,2025-08-27 20:40:00-04:00,Wednesday,20,previous_overnight,val,6477.75,6477.75,6,bullish,long,none,0,win,60,0.0,1
2025-08-27,2025-08-27 20:40:00-04:00,Wednesday,20,previous_overnight,val,6477.75,6477.75,6,bullish,short,none,0,loss,-16,16.0,1
2025-08-27,2025-08-27 20:50:00-04:00,Wednesday,20,previous_overnight,val,6477.75,6477.75,7,bearish,long,none,0,win,60,3.0,18
2025-08-27,2025-08-27 20:50:00-04:00,Wednesday,20,previous_overnight,val,6477.75,6477.75,7,bearish,short,none,0,loss,-16,16.0,18
2025-08-27,2025-08-27 21:05:00-04:00,Wednesday,21,previous_overnight,poc,6480.75,6480.75,2,bullish,long,none,0,win,60,2.0,3
2025-08-27,2025-08-27 21:05:00-04:00,Wednesday,21,previous_overnight,poc,6480.75,6480.75,2,bullish,short,none,0,loss,-16,16.0,3
2025-08-27,2025-08-27 21:14:00-04:00,Wednesday,21,previous_overnight,poc,6480.75,6480.75,3,bearish,long,none,0,win,60,4.0,27
2025-08-27,2025-08-27 21:14:00-04:00,Wednesday,21,previous_overnight,poc,6480.75,6480.75,3,bearish,short,none,0,loss,-16,16.0,27
2025-08-27,2025-08-27 21:25:00-04:00,Wednesday,21,previous_overnight,poc,6480.75,6480.75,4,bullish,long,none,0,win,60,2.0,16
2025-08-27,2025-08-27 21:25:00-04:00,Wednesday,21,previous_overnight,poc,6480.75,6480.75,4,bullish,short,none,0,loss,-16,16.0,16
2025-08-27,2025-08-27 21:37:00-04:00,Wednesday,21,previous_week,poc,6483.25,6483.25,1,bullish,long,none,0,win,60,3.0,4
2025-08-27,2025-08-27 21:37:00-04:00,Wednesday,21,previous_week,poc,6483.25,6483.25,1,bullish,short,none,0,loss,-16,16.0,4
2025-08-27,2025-08-27 21:53:00-04:00,Wednesday,21,previous_day,val,6486.0,6486.0,1,bullish,long,previous_overnight_vah,1,win,60,0.0,1
2025-08-27,2025-08-27 21:53:00-04:00,Wednesday,21,previous_day,val,6486.0,6486.0,1,bullish,short,previous_overnight_vah,1,loss,-16,16.0,1
2025-08-27,2025-08-27 21:54:00-04:00,Wednesday,21,previous_overnight,vah,6487.0,6487.0,1,bullish,long,previous_day_val,1,win,60,8.0,10
2025-08-27,2025-08-27 21:54:00-04:00,Wednesday,21,previous_overnight,vah,6487.0,6487.0,1,bullish,short,previous_day_val,1,loss,-16,16.0,10
2025-08-31,2025-08-31 18:36:00-04:00,Sunday,18,previous_week,poc,6483.25,6483.25,1,neutral,long,none,0,win,60,1.0,12
2025-08-31,2025-08-31 18:36:00-04:00,Sunday,18,previous_week,poc,6483.25,6483.25,1,neutral,short,none,0,loss,-16,16.0,12
2025-08-31,2025-08-31 21:53:00-04:00,Sunday,21,previous_week,poc,6483.25,6483.25,2,bearish,long,none,0,win,60,2.0,2
2025-08-31,2025-08-31 21:53:00-04:00,Sunday,21,previous_week,poc,6483.25,6483.25,2,bearish,short,none,0,loss,-16,16.0,2
2025-09-01,2025-09-01 18:51:00-04:00,Monday,18,previous_day,val,6475.75,6475.75,1,bearish,long,previous_week_poc,1,win,60,3.0,3
2025-09-01,2025-09-01 18:51:00-04:00,Monday,18,previous_day,val,6475.75,6475.75,1,bearish,short,previous_week_poc,1,loss,-16,16.0,3
2025-09-01,2025-09-01 18:53:00-04:00,Monday,18,previous_week,poc,6475.25,6475.25,1,bearish,long,"previous_overnight_poc, previous_day_val",2,win,60,0.0,1
2025-09-01,2025-09-01 18:53:00-04:00,Monday,18,previous_week,poc,6475.25,6475.25,1,bearish,short,"previous_overnight_poc, previous_day_val",2,loss,-16,16.0,1
2025-09-01,2025-09-01 18:54:00-04:00,Monday,18,previous_overnight,poc,6474.5,6474.5,1,bearish,long,previous_week_poc,1,win,60,0.0,1
2025-09-01,2025-09-01 18:54:00-04:00,Monday,18,previous_overnight,poc,6474.5,6474.5,1,bearish,short,previous_week_poc,1,loss,-16,16.0,1
2025-09-01,2025-09-01 19:19:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,1,bearish,long,none,0,win,60,0.0,1
2025-09-01,2025-09-01 19:19:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,1,bearish,short,none,0,loss,-16,16.0,1
2025-09-01,2025-09-01 19:30:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,2,bullish,long,none,0,win,60,3.0,3
2025-09-01,2025-09-01 19:30:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,2,bullish,short,none,0,loss,-16,16.0,3
2025-09-01,2025-09-01 19:48:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,3,bullish,long,none,0,win,60,8.0,9
2025-09-01,2025-09-01 19:48:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,3,bullish,short,none,0,loss,-16,16.0,9
2025-09-01,2025-09-01 19:57:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,4,bullish,long,none,0,win,60,0.0,3
2025-09-01,2025-09-01 19:57:00-04:00,Monday,19,previous_overnight,val,6469.5,6469.5,4,bullish,short,none,0,loss,-16,16.0,3
2025-09-01,2025-09-01 20:04:00-04:00,Monday,20,previous_overnight,val,6469.5,6469.5,5,bearish,long,none,0,win,60,2.0,4
2025-09-01,2025-09-01 20:04:00-04:00,Monday,20,previous_overnight,val,6469.5,6469.5,5,bearish,short,none,0,loss,-16,16.0,4
2025-09-01,2025-09-01 20:13:00-04:00,Monday,20,previous_overnight,val,6469.5,6469.5,6,bearish,long,none,0,win,60,3.0,3
2025-09-01,2025-09-01 20:13:00-04:00,Monday,20,previous_overnight,val,6469.5,6469.5,6,bearish,short,none,0,loss,-16,16.0,3
2025-09-01,2025-09-01 20:30:00-04:00,Monday,20,previous_overnight,val,6469.5,6469.5,7,bullish,long,none,0,win,60,4.0,13
2025-09-01,2025-09-01 20:30:00-04:00,Monday,20,previous_overnight,val,6469.5,6469.5,7,bullish,short,none,0,loss,-16,16.0,13
2025-09-01,2025-09-01 21:00:00-04:00,Monday,21,previous_overnight,poc,6474.5,6474.5,2,bullish,long,previous_week_poc,1,win,60,0.0,1
2025-09-01,2025-09-01 21:00:00-04:00,Monday,21,previous_overnight,poc,6474.5,6474.5,2,bullish,short,previous_week_poc,1,loss,-16,16.0,1
2025-09-01,2025-09-01 21:00:00-04:00,Monday,21,previous_week,poc,6475.25,6475.25,2,bullish,long,"previous_overnight_poc, previous_day_val",2,win,60,0.0,1
2025-09-01,2025-09-01 21:00:00-04:00,Monday,21,previous_week,poc,6475.25,6475.25,2,bullish,short,"previous_overnight_poc, previous_day_val",2,loss,-16,16.0,1
2025-09-01,2025-09-01 21:09:00-04:00,Monday,21,previous_week,poc,6475.25,6475.25,3,bullish,long,"previous_overnight_poc, previous_day_val",2,win,60,10.0,43
2025-09-01,2025-09-01 21:09:00-04:00,Monday,21,previous_week,poc,6475.25,6475.25,3,bullish,short,"previous_overnight_poc, previous_day_val",2,loss,-16,16.0,43
2025-09-01,2025-09-01 21:10:00-04:00,Monday,21,previous_day,val,6475.75,6475.75,2,bullish,long,previous_week_poc,1,win,60,12.0,42
2025-09-01,2025-09-01 21:10:00-04:00,Monday,21,previous_day,val,6475.75,6475.75,2,bullish,short,previous_week_poc,1,loss,-16,16.0,42
