trade_date,timestamp,day_of_week,hour,level_name,level_price,entry_price,approach,direction,outcome,ticks,mae,bars_held
2025-12-30,2025-12-30 19:26:00-05:00,Tuesday,19,prev_day_low,6940.75,6940.75,bullish,long,loss,-16,16.0,21
2025-12-30,2025-12-30 19:26:00-05:00,Tuesday,19,prev_day_low,6940.75,6940.75,bullish,short,loss,-16,16.0,23
2026-01-07,2026-01-07 21:47:00-05:00,Wednesday,21,prev_day_low,6959.25,6959.25,bearish,long,win,60,0.0,1
2026-01-07,2026-01-07 21:47:00-05:00,Wednesday,21,prev_day_low,6959.25,6959.25,bearish,short,loss,-16,16.0,1
2026-01-13,2026-01-13 18:30:00-05:00,Tuesday,18,prev_overnight_low,6998.75,6998.75,bullish,long,win,60,4.0,5
2026-01-13,2026-01-13 18:30:00-05:00,Tuesday,18,prev_overnight_low,6998.75,6998.75,bullish,short,loss,-16,16.0,5
2026-01-13,2026-01-13 18:41:00-05:00,Tuesday,18,prev_overnight_low,6998.75,6998.75,bearish,long,loss,-16,16.0,125
2026-01-13,2026-01-13 18:41:00-05:00,Tuesday,18,prev_overnight_low,6998.75,6998.75,bearish,short,loss,-16,16.0,158
2026-01-13,2026-01-13 19:01:00-05:00,Tuesday,19,prev_overnight_low,6998.75,6998.75,bullish,long,loss,-16,16.0,105
2026-01-13,2026-01-13 19:01:00-05:00,Tuesday,19,prev_overnight_low,6998.75,6998.75,bullish,short,loss,-16,16.0,138
2026-01-13,2026-01-13 20:04:00-05:00,Tuesday,20,prev_overnight_low,6998.75,6998.75,bearish,long,loss,-16,16.0,42
2026-01-13,2026-01-13 20:04:00-05:00,Tuesday,20,prev_overnight_low,6998.75,6998.75,bearish,short,loss,-16,16.0,75
2026-01-13,2026-01-13 20:16:00-05:00,Tuesday,20,prev_overnight_low,6998.75,6998.75,bullish,long,loss,-16,16.0,30
2026-01-13,2026-01-13 20:16:00-05:00,Tuesday,20,prev_overnight_low,6998.75,6998.75,bullish,short,loss,-16,16.0,63
2026-01-13,2026-01-13 20:33:00-05:00,Tuesday,20,prev_overnight_low,6998.75,6998.75,bearish,long,loss,-16,16.0,13
2026-01-13,2026-01-13 20:33:00-05:00,Tuesday,20,prev_overnight_low,6998.75,6998.75,bearish,short,loss,-16,16.0,46
2026-01-14,2026-01-14 20:03:00-05:00,Wednesday,20,prev_overnight_low,6963.5,6963.5,bullish,long,loss,-16,16.0,14
2026-01-14,2026-01-14 20:03:00-05:00,Wednesday,20,prev_overnight_low,6963.5,6963.5,bullish,short,loss,-16,16.0,15
2026-01-14,2026-01-14 20:55:00-05:00,Wednesday,20,prev_overnight_low,6963.5,6963.5,bullish,long,win,60,13.0,30
2026-01-14,2026-01-14 20:55:00-05:00,Wednesday,20,prev_overnight_low,6963.5,6963.5,bullish,short,loss,-16,16.0,30
2026-01-14,2026-01-14 21:05:00-05:00,Wednesday,21,prev_overnight_low,6963.5,6963.5,bullish,long,win,60,13.0,20
2026-01-14,2026-01-14 21:05:00-05:00,Wednesday,21,prev_overnight_low,6963.5,6963.5,bullish,short,loss,-16,16.0,20
2026-01-14,2026-01-14 21:16:00-05:00,Wednesday,21,prev_overnight_low,6963.5,6963.5,neutral,long,win,60,13.0,9
2026-01-14,2026-01-14 21:16:00-05:00,Wednesday,21,prev_overnight_low,6963.5,6963.5,neutral,short,loss,-16,16.0,9
2026-01-20,2026-01-20 20:11:00-05:00,Tuesday,20,prev_overnight_low,6846.75,6846.75,bullish,long,win,60,1.0,16
2026-01-20,2026-01-20 20:11:00-05:00,Tuesday,20,prev_overnight_low,6846.75,6846.75,bullish,short,loss,-16,16.0,15
2026-01-20,2026-01-20 21:18:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,bearish,long,win,60,0.0,3
2026-01-20,2026-01-20 21:18:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,bearish,short,loss,-16,16.0,3
2026-01-20,2026-01-20 21:26:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,bearish,long,loss,-16,16.0,13
2026-01-20,2026-01-20 21:26:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,bearish,short,loss,-16,16.0,14
2026-01-20,2026-01-20 21:41:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,bullish,long,win,60,9.0,5
2026-01-20,2026-01-20 21:41:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,bullish,short,loss,-16,16.0,5
2026-01-20,2026-01-20 21:55:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,neutral,long,win,60,9.0,8
2026-01-20,2026-01-20 21:55:00-05:00,Tuesday,21,prev_overnight_low,6846.75,6846.75,neutral,short,loss,-16,16.0,8
2026-01-21,2026-01-21 18:30:00-05:00,Wednesday,18,prev_overnight_high,6925.0,6925.0,bearish,long,loss,-16,16.0,3
2026-01-21,2026-01-21 18:30:00-05:00,Wednesday,18,prev_overnight_high,6925.0,6925.0,bearish,short,loss,-16,16.0,48
2026-01-21,2026-01-21 18:51:00-05:00,Wednesday,18,prev_overnight_high,6925.0,6925.0,bullish,long,win,60,12.0,38
2026-01-21,2026-01-21 18:51:00-05:00,Wednesday,18,prev_overnight_high,6925.0,6925.0,bullish,short,loss,-16,16.0,27
2026-01-21,2026-01-21 19:02:00-05:00,Wednesday,19,prev_overnight_high,6925.0,6925.0,neutral,long,win,60,12.0,27
2026-01-21,2026-01-21 19:02:00-05:00,Wednesday,19,prev_overnight_high,6925.0,6925.0,neutral,short,loss,-16,16.0,16
2026-01-21,2026-01-21 19:37:00-05:00,Wednesday,19,prev_overnight_high,6925.0,6925.0,bearish,long,win,60,7.0,3
2026-01-21,2026-01-21 19:37:00-05:00,Wednesday,19,prev_overnight_high,6925.0,6925.0,bearish,short,loss,-16,16.0,3
2026-01-28,2026-01-28 19:02:00-05:00,Wednesday,19,prev_day_low,6991.25,6991.25,bearish,long,win,60,14.0,2
2026-01-28,2026-01-28 19:02:00-05:00,Wednesday,19,prev_day_low,6991.25,6991.25,bearish,short,loss,-16,16.0,2
2026-01-28,2026-01-28 19:18:00-05:00,Wednesday,19,prev_day_low,6991.25,6991.25,bearish,long,win,60,1.0,5
2026-01-28,2026-01-28 19:18:00-05:00,Wednesday,19,prev_day_low,6991.25,6991.25,bearish,short,loss,-16,16.0,4
2026-01-28,2026-01-28 20:24:00-05:00,Wednesday,20,prev_day_low,6991.25,6991.25,bearish,long,win,60,0.0,1
2026-01-28,2026-01-28 20:24:00-05:00,Wednesday,20,prev_day_low,6991.25,6991.25,bearish,short,loss,-16,16.0,1
2026-01-28,2026-01-28 20:34:00-05:00,Wednesday,20,prev_day_low,6991.25,6991.25,bearish,long,win,60,10.0,18
2026-01-28,2026-01-28 20:34:00-05:00,Wednesday,20,prev_day_low,6991.25,6991.25,bearish,short,loss,-16,16.0,18
2026-01-28,2026-01-28 20:44:00-05:00,Wednesday,20,prev_day_low,6991.25,6991.25,bearish,long,win,60,5.0,8
2026-01-28,2026-01-28 20:44:00-05:00,Wednesday,20,prev_day_low,6991.25,6991.25,bearish,short,loss,-16,16.0,8
2026-01-29,2026-01-29 18:30:00-05:00,Thursday,18,prev_overnight_low,6985.75,6985.75,bearish,long,win,60,7.0,7
2026-01-29,2026-01-29 18:30:00-05:00,Thursday,18,prev_overnight_low,6985.75,6985.75,bearish,short,loss,-16,16.0,3
2026-01-29,2026-01-29 18:57:00-05:00,Thursday,18,prev_overnight_low,6985.75,6985.75,bearish,long,win,60,2.0,14
2026-01-29,2026-01-29 18:57:00-05:00,Thursday,18,prev_overnight_low,6985.75,6985.75,bearish,short,loss,-16,16.0,7
2026-01-29,2026-01-29 19:07:00-05:00,Thursday,19,prev_overnight_low,6985.75,6985.75,bearish,long,win,60,2.0,4
2026-01-29,2026-01-29 19:07:00-05:00,Thursday,19,prev_overnight_low,6985.75,6985.75,bearish,short,loss,-16,16.0,4
2026-01-29,2026-01-29 19:15:00-05:00,Thursday,19,prev_overnight_low,6985.75,6985.75,bullish,long,win,60,6.0,2
2026-01-29,2026-01-29 19:15:00-05:00,Thursday,19,prev_overnight_low,6985.75,6985.75,bullish,short,loss,-16,16.0,2
2026-01-29,2026-01-29 19:33:00-05:00,Thursday,19,prev_overnight_low,6985.75,6985.75,neutral,long,win,60,0.0,1
2026-01-29,2026-01-29 19:33:00-05:00,Thursday,19,prev_overnight_low,6985.75,6985.75,neutral,short,loss,-16,16.0,1
2026-02-03,2026-02-03 21:05:00-05:00,Tuesday,21,prev_overnight_low,7002.5,7002.5,bullish,long,loss,-16,16.0,1
2026-02-03,2026-02-03 21:05:00-05:00,Tuesday,21,prev_overnight_low,7002.5,7002.5,bullish,short,win,60,0.0,1
2026-02-04,2026-02-04 20:09:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bullish,long,loss,-16,16.0,13
2026-02-04,2026-02-04 20:09:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bullish,short,loss,-16,16.0,29
2026-02-04,2026-02-04 20:20:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bearish,long,loss,-16,16.0,2
2026-02-04,2026-02-04 20:20:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bearish,short,loss,-16,16.0,18
2026-02-04,2026-02-04 20:32:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bullish,long,win,60,12.0,6
2026-02-04,2026-02-04 20:32:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bullish,short,loss,-16,16.0,6
2026-02-04,2026-02-04 20:40:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bearish,long,win,60,4.0,7
2026-02-04,2026-02-04 20:40:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bearish,short,loss,-16,16.0,3
2026-02-04,2026-02-04 20:49:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bearish,long,win,60,0.0,1
2026-02-04,2026-02-04 20:49:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,bearish,short,loss,-16,16.0,1
2026-02-04,2026-02-04 20:58:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,neutral,long,win,60,6.0,5
2026-02-04,2026-02-04 20:58:00-05:00,Wednesday,20,prev_overnight_low,6931.25,6931.25,neutral,short,loss,-16,16.0,5
2026-02-05,2026-02-05 20:52:00-05:00,Thursday,20,prev_day_low,6801.5,6801.5,bullish,long,win,60,13.0,3
2026-02-05,2026-02-05 20:52:00-05:00,Thursday,20,prev_day_low,6801.5,6801.5,bullish,short,loss,-16,16.0,3
2026-02-05,2026-02-05 21:46:00-05:00,Thursday,21,prev_day_low,6801.5,6801.5,bearish,long,win,60,11.0,15
2026-02-05,2026-02-05 21:46:00-05:00,Thursday,21,prev_day_low,6801.5,6801.5,bearish,short,loss,-16,16.0,3
2026-02-11,2026-02-11 18:36:00-05:00,Wednesday,18,prev_overnight_low,6953.0,6953.0,bearish,long,win,60,0.0,2
2026-02-11,2026-02-11 18:36:00-05:00,Wednesday,18,prev_overnight_low,6953.0,6953.0,bearish,short,loss,-16,16.0,2
2026-02-12,2026-02-12 19:47:00-05:00,Thursday,19,prev_day_low,6842.0,6842.0,bearish,long,win,60,0.0,1
2026-02-12,2026-02-12 19:47:00-05:00,Thursday,19,prev_day_low,6842.0,6842.0,bearish,short,loss,-16,16.0,1
2026-02-16,2026-02-16 20:51:00-05:00,Monday,20,prev_day_low,6841.0,6841.0,bearish,long,loss,-16,16.0,1
2026-02-16,2026-02-16 20:51:00-05:00,Monday,20,prev_day_low,6841.0,6841.0,bearish,short,loss,-16,16.0,2
2026-02-16,2026-02-16 20:51:00-05:00,Monday,20,prev_overnight_low,6844.25,6844.25,bearish,long,loss,-16,16.0,1
2026-02-16,2026-02-16 20:51:00-05:00,Monday,20,prev_overnight_low,6844.25,6844.25,bearish,short,loss,-16,16.0,2
2026-02-23,2026-02-23 21:24:00-05:00,Monday,21,prev_overnight_low,6867.5,6867.5,bearish,long,win,60,0.0,1
2026-02-23,2026-02-23 21:24:00-05:00,Monday,21,prev_overnight_low,6867.5,6867.5,bearish,short,loss,-16,16.0,1
2026-02-25,2026-02-25 18:31:00-05:00,Wednesday,18,prev_overnight_high,7013.5,7013.5,bullish,long,loss,-16,16.0,1
2026-02-25,2026-02-25 18:31:00-05:00,Wednesday,18,prev_overnight_high,7013.5,7013.5,bullish,short,win,60,0.0,1
2026-02-26,2026-02-26 18:48:00-05:00,Thursday,18,prev_overnight_low,6941.25,6941.25,bullish,long,loss,-16,16.0,1
2026-02-26,2026-02-26 18:48:00-05:00,Thursday,18,prev_overnight_low,6941.25,6941.25,bullish,short,win,60,0.0,1
2026-03-05,2026-03-05 18:30:00-05:00,Thursday,18,prev_overnight_low,6835.75,6835.75,bearish,long,win,60,0.0,1
2026-03-05,2026-03-05 18:30:00-05:00,Thursday,18,prev_overnight_low,6835.75,6835.75,bearish,short,loss,-16,16.0,1
2026-03-05,2026-03-05 18:38:00-05:00,Thursday,18,prev_overnight_low,6835.75,6835.75,bullish,long,win,60,0.0,2
2026-03-05,2026-03-05 18:38:00-05:00,Thursday,18,prev_overnight_low,6835.75,6835.75,bullish,short,loss,-16,16.0,2
2026-03-05,2026-03-05 20:27:00-05:00,Thursday,20,prev_overnight_low,6835.75,6835.75,bearish,long,win,60,0.0,1
2026-03-05,2026-03-05 20:27:00-05:00,Thursday,20,prev_overnight_low,6835.75,6835.75,bearish,short,loss,-16,16.0,1
2026-03-05,2026-03-05 20:45:00-05:00,Thursday,20,prev_overnight_low,6835.75,6835.75,bearish,long,win,60,8.0,21
2026-03-05,2026-03-05 20:45:00-05:00,Thursday,20,prev_overnight_low,6835.75,6835.75,bearish,short,loss,-16,16.0,10
2026-03-11,2026-03-11 18:30:00-04:00,Wednesday,18,prev_day_low,6749.75,6749.75,neutral,long,win,60,0.0,1
2026-03-11,2026-03-11 18:30:00-04:00,Wednesday,18,prev_day_low,6749.75,6749.75,neutral,short,loss,-16,16.0,1
2026-03-12,2026-03-12 20:00:00-04:00,Thursday,20,prev_day_low,6675.25,6675.25,bearish,long,win,60,0.0,1
2026-03-12,2026-03-12 20:00:00-04:00,Thursday,20,prev_day_low,6675.25,6675.25,bearish,short,loss,-16,16.0,1
2026-03-12,2026-03-12 20:05:00-04:00,Thursday,20,prev_day_low,6675.25,6675.25,bullish,long,win,60,0.0,2
2026-03-12,2026-03-12 20:05:00-04:00,Thursday,20,prev_day_low,6675.25,6675.25,bullish,short,loss,-16,16.0,1
2026-03-12,2026-03-12 20:27:00-04:00,Thursday,20,prev_overnight_low,6705.75,6705.75,bearish,long,win,60,0.0,1
2026-03-12,2026-03-12 20:27:00-04:00,Thursday,20,prev_overnight_low,6705.75,6705.75,bearish,short,loss,-16,16.0,1
2026-03-12,2026-03-12 20:32:00-04:00,Thursday,20,prev_overnight_low,6705.75,6705.75,neutral,long,win,60,0.0,1
2026-03-12,2026-03-12 20:32:00-04:00,Thursday,20,prev_overnight_low,6705.75,6705.75,neutral,short,loss,-16,16.0,1
2026-03-12,2026-03-12 20:37:00-04:00,Thursday,20,prev_overnight_low,6705.75,6705.75,bullish,long,win,60,0.0,1
2026-03-12,2026-03-12 20:37:00-04:00,Thursday,20,prev_overnight_low,6705.75,6705.75,bullish,short,loss,-16,16.0,1
2026-03-12,2026-03-12 21:00:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bullish,long,win,60,0.0,1
2026-03-12,2026-03-12 21:00:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bullish,short,loss,-16,16.0,1
2026-03-12,2026-03-12 21:23:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bearish,long,win,60,0.0,1
2026-03-12,2026-03-12 21:23:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bearish,short,loss,-16,16.0,1
2026-03-12,2026-03-12 21:29:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,neutral,long,win,60,0.0,1
2026-03-12,2026-03-12 21:29:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,neutral,short,loss,-16,16.0,1
2026-03-12,2026-03-12 21:34:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bearish,long,win,60,8.0,2
2026-03-12,2026-03-12 21:34:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bearish,short,loss,-16,16.0,2
2026-03-12,2026-03-12 21:41:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bearish,long,win,60,0.0,1
2026-03-12,2026-03-12 21:41:00-04:00,Thursday,21,prev_overnight_low,6705.75,6705.75,bearish,short,loss,-16,16.0,1
2026-03-16,2026-03-16 20:55:00-04:00,Monday,20,prev_day_low,6684.5,6684.5,bearish,long,win,60,0.0,1
2026-03-16,2026-03-16 20:55:00-04:00,Monday,20,prev_day_low,6684.5,6684.5,bearish,short,loss,-16,16.0,1
2026-03-17,2026-03-17 18:42:00-04:00,Tuesday,18,prev_day_low,6713.75,6713.75,neutral,long,win,60,0.0,1
2026-03-17,2026-03-17 18:42:00-04:00,Tuesday,18,prev_day_low,6713.75,6713.75,neutral,short,loss,-16,16.0,1
2026-03-17,2026-03-17 18:48:00-04:00,Tuesday,18,prev_day_low,6713.75,6713.75,bearish,long,win,60,0.0,1
2026-03-17,2026-03-17 18:48:00-04:00,Tuesday,18,prev_day_low,6713.75,6713.75,bearish,short,loss,-16,16.0,1
2026-03-17,2026-03-17 19:43:00-04:00,Tuesday,19,prev_day_low,6713.75,6713.75,bearish,long,win,60,0.0,1
2026-03-17,2026-03-17 19:43:00-04:00,Tuesday,19,prev_day_low,6713.75,6713.75,bearish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 19:41:00-04:00,Wednesday,19,prev_day_low,6623.0,6623.0,bullish,long,win,60,0.0,1
2026-03-18,2026-03-18 19:41:00-04:00,Wednesday,19,prev_day_low,6623.0,6623.0,bullish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 20:04:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bullish,long,win,60,0.0,1
2026-03-18,2026-03-18 20:04:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bullish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 20:09:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bearish,long,win,60,0.0,1
2026-03-18,2026-03-18 20:09:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bearish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 20:16:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bullish,long,win,60,0.0,1
2026-03-18,2026-03-18 20:16:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bullish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 20:31:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bearish,long,win,60,0.0,1
2026-03-18,2026-03-18 20:31:00-04:00,Wednesday,20,prev_day_low,6623.0,6623.0,bearish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 21:24:00-04:00,Wednesday,21,prev_day_low,6623.0,6623.0,bearish,long,win,60,0.0,1
2026-03-18,2026-03-18 21:24:00-04:00,Wednesday,21,prev_day_low,6623.0,6623.0,bearish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 21:31:00-04:00,Wednesday,21,prev_day_low,6623.0,6623.0,bearish,long,win,60,0.0,1
2026-03-18,2026-03-18 21:31:00-04:00,Wednesday,21,prev_day_low,6623.0,6623.0,bearish,short,loss,-16,16.0,1
2026-03-18,2026-03-18 21:56:00-04:00,Wednesday,21,prev_overnight_low,6681.0,6681.0,bullish,long,loss,-16,16.0,2
2026-03-18,2026-03-18 21:56:00-04:00,Wednesday,21,prev_overnight_low,6681.0,6681.0,bullish,short,win,60,0.0,2
2026-03-18,2026-03-18 21:59:00-04:00,Wednesday,21,prev_day_low,6623.0,6623.0,bearish,long,win,60,0.0,1
2026-03-18,2026-03-18 21:59:00-04:00,Wednesday,21,prev_day_low,6623.0,6623.0,bearish,short,loss,-16,16.0,1
2026-03-23,2026-03-23 20:17:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bearish,long,loss,-16,16.0,1
2026-03-23,2026-03-23 20:17:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bearish,short,loss,-16,16.0,4
2026-03-23,2026-03-23 20:38:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bearish,long,win,60,0.0,1
2026-03-23,2026-03-23 20:38:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bearish,short,loss,-16,16.0,1
2026-03-23,2026-03-23 20:45:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bullish,long,win,60,0.0,1
2026-03-23,2026-03-23 20:45:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bullish,short,loss,-16,16.0,1
2026-03-23,2026-03-23 20:53:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bullish,long,loss,-16,16.0,3
2026-03-23,2026-03-23 20:53:00-04:00,Monday,20,prev_day_low,6616.0,6616.0,bullish,short,loss,-16,16.0,4
2026-03-25,2026-03-25 18:47:00-04:00,Wednesday,18,prev_overnight_low,6634.75,6634.75,bullish,long,loss,-16,16.0,5
2026-03-25,2026-03-25 18:47:00-04:00,Wednesday,18,prev_overnight_low,6634.75,6634.75,bullish,short,loss,-16,16.0,31
2026-03-25,2026-03-25 20:15:00-04:00,Wednesday,20,prev_overnight_low,6634.75,6634.75,bullish,long,win,60,0.0,8
2026-03-25,2026-03-25 20:15:00-04:00,Wednesday,20,prev_overnight_low,6634.75,6634.75,bullish,short,loss,-16,16.0,1
2026-03-25,2026-03-25 20:53:00-04:00,Wednesday,20,prev_overnight_low,6634.75,6634.75,bearish,long,loss,-16,16.0,2
2026-03-25,2026-03-25 20:53:00-04:00,Wednesday,20,prev_overnight_low,6634.75,6634.75,bearish,short,loss,-16,16.0,7
2026-03-25,2026-03-25 21:06:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bearish,long,win,60,0.0,1
2026-03-25,2026-03-25 21:06:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bearish,short,loss,-16,16.0,1
2026-03-25,2026-03-25 21:15:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bearish,long,win,60,15.0,4
2026-03-25,2026-03-25 21:15:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bearish,short,loss,-16,16.0,4
2026-03-25,2026-03-25 21:31:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bullish,long,win,60,13.0,28
2026-03-25,2026-03-25 21:31:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bullish,short,loss,-16,16.0,28
2026-03-25,2026-03-25 21:41:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bullish,long,win,60,7.0,18
2026-03-25,2026-03-25 21:41:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bullish,short,loss,-16,16.0,18
2026-03-25,2026-03-25 21:51:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bearish,long,win,60,7.0,8
2026-03-25,2026-03-25 21:51:00-04:00,Wednesday,21,prev_overnight_low,6634.75,6634.75,bearish,short,loss,-16,16.0,8
2026-03-30,2026-03-30 20:16:00-04:00,Monday,20,prev_overnight_low,6360.25,6360.25,bearish,long,win,60,8.0,4
2026-03-30,2026-03-30 20:16:00-04:00,Monday,20,prev_overnight_low,6360.25,6360.25,bearish,short,loss,-16,16.0,4
2026-03-30,2026-03-30 20:17:00-04:00,Monday,20,prev_day_low,6359.5,6359.5,bearish,long,win,60,1.0,3
2026-03-30,2026-03-30 20:17:00-04:00,Monday,20,prev_day_low,6359.5,6359.5,bearish,short,loss,-16,16.0,3
2026-03-30,2026-03-30 20:24:00-04:00,Monday,20,prev_day_low,6359.5,6359.5,bearish,long,win,60,0.0,1
2026-03-30,2026-03-30 20:24:00-04:00,Monday,20,prev_day_low,6359.5,6359.5,bearish,short,loss,-16,16.0,1
2026-03-30,2026-03-30 20:25:00-04:00,Monday,20,prev_overnight_low,6360.25,6360.25,bearish,long,win,60,0.0,3
2026-03-30,2026-03-30 20:25:00-04:00,Monday,20,prev_overnight_low,6360.25,6360.25,bearish,short,loss,-16,16.0,1
2026-04-01,2026-04-01 21:05:00-04:00,Wednesday,21,prev_day_low,6598.0,6598.0,bearish,long,win,60,0.0,1
2026-04-01,2026-04-01 21:05:00-04:00,Wednesday,21,prev_day_low,6598.0,6598.0,bearish,short,loss,-16,16.0,1
2026-04-01,2026-04-01 21:16:00-04:00,Wednesday,21,prev_day_low,6598.0,6598.0,bearish,long,loss,-16,16.0,1
2026-04-01,2026-04-01 21:16:00-04:00,Wednesday,21,prev_day_low,6598.0,6598.0,bearish,short,win,60,0.0,1
2026-04-01,2026-04-01 21:30:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,long,win,60,0.0,1
2026-04-01,2026-04-01 21:30:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,short,loss,-16,16.0,1
2026-04-01,2026-04-01 21:39:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,long,win,60,0.0,1
2026-04-01,2026-04-01 21:39:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,short,loss,-16,16.0,1
2026-04-01,2026-04-01 21:45:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,long,loss,-16,16.0,1
2026-04-01,2026-04-01 21:45:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,short,loss,-16,16.0,2
2026-04-01,2026-04-01 21:53:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,long,win,60,14.0,6
2026-04-01,2026-04-01 21:53:00-04:00,Wednesday,21,prev_overnight_low,6561.0,6561.0,bearish,short,loss,-16,16.0,2
